id,name,latitude,longitude,province,municipality,highway,road,postcode,truck_spots,total_spots,area_m2,is_truck_parking,is_rest_area,is_service_area,has_fuel,has_restaurant,has_toilets,has_wifi,has_charging,operator,opening_hours,hgv,confidence_score,osm_id,data_source
osm_way_232179170,Unnamed,51.42389952,6.49863388,,,,,,,,2022.359130859375,True,False,False,False,False,False,False,False,,,yes,0.65,232179170,OpenStreetMap
osm_way_232179173,Unnamed,51.4236629625,6.4987491125,,,,,,,,2580.063232421875,True,False,False,False,False,False,False,False,,,yes,0.65,232179173,OpenStreetMap
osm_way_232277370,Unnamed,51.91069573888889,4.463839572222223,,,,,,,,2273.4705810546875,False,False,True,False,False,False,False,False,,,,0.6,232277370,OpenStreetMap
osm_way_233832466,Unnamed,51.012497571428575,5.330350871428571,,,,,,,,5770.345458984375,True,False,False,False,False,False,False,False,,,designated,0.65,233832466,OpenStreetMap
osm_way_234136459,Unnamed,51.874763916666666,4.262471116666666,,,,,,,,4363.846923828125,True,False,False,False,False,False,False,False,,,yes,0.65,234136459,OpenStreetMap
osm_way_234136460,Truckparking Distripark Botlek,51.870470123333334,4.266174316666667,,,,,,,82,12955.817260742188,True,False,False,False,False,False,False,False,,24/7,yes,0.9,234136460,OpenStreetMap
osm_way_236532181,Unnamed,52.50572512857143,6.261524428571429,,,,,,,,604.669189453125,False,True,False,False,False,False,False,False,,,,0.6,236532181,OpenStreetMap
osm_way_237037534,Schloß Röttgen West,50.8983397,7.0825843769230765,,,,,,,,8878.526611328125,False,False,True,False,False,True,False,False,,,,0.75,237037534,OpenStreetMap
osm_way_237038619,Schloß Röttgen Ost,50.898052575,7.08526346,,,,,,,,13944.020263671875,False,False,True,False,False,True,False,False,,,,0.75,237038619,OpenStreetMap
osm_way_237731790,Unnamed,50.8835444,6.04218058,,,,,,,,1937.4921875,True,False,False,False,False,False,False,False,,,designated,0.65,237731790,OpenStreetMap
osm_way_238070216,Bus,51.54544298888889,3.666868155555556,,,,,,,,1041.8585205078125,True,False,False,False,False,False,False,False,,,yes,0.75,238070216,OpenStreetMap
osm_way_243466903,Unnamed,51.98099702,4.0412811,,,,,,,,1870.2181396484375,True,False,False,False,False,False,False,False,,,designated,0.65,243466903,OpenStreetMap
osm_way_243466909,Unnamed,51.981731839999995,4.04216086,,,,,,,,765.0164794921875,True,False,False,False,False,False,False,False,,,designated,0.65,243466909,OpenStreetMap
osm_way_243466917,Unnamed,51.98183292,4.040048860000001,,,,,,,,1111.2943115234375,True,False,False,False,False,False,False,False,,,designated,0.65,243466917,OpenStreetMap
osm_way_243466921,Unnamed,51.98037516666667,4.040293233333333,,,,,,,,20489.346557617188,True,False,False,False,False,False,False,False,,,designated,0.65,243466921,OpenStreetMap
osm_way_243690788,Unnamed,51.20859621818182,6.6489550818181815,,,,,,,,12745.006103515625,False,True,False,False,False,True,False,False,,,,0.65,243690788,OpenStreetMap
osm_way_243693435,Unnamed,51.20620746363636,6.648796490909091,,,,,,,,15179.104736328125,False,True,False,False,False,True,False,False,,,,0.65,243693435,OpenStreetMap
osm_way_244689467,Parkplatz RWE-Stadion,51.48854265,6.974644116666667,,,,,,,,5313.53369140625,True,False,False,False,False,False,False,False,RWE,,yes,0.8,244689467,OpenStreetMap
osm_way_247290666,Unnamed,51.97673063333334,4.31035415,,,,,,,,1374.7742919921875,True,False,False,False,False,False,False,False,,,yes,0.65,247290666,OpenStreetMap
osm_way_257190049,Stockweg,51.367244930769225,6.8273984692307685,,,,,,,,2395.5986328125,False,True,False,False,False,True,False,False,,,,0.75,257190049,OpenStreetMap
osm_way_257190050,Entenfang,51.36585348,6.827251285,,,,,,,,3659.671875,False,True,False,False,False,True,False,False,,,,0.75,257190050,OpenStreetMap
osm_way_257190051,Unnamed,51.36728267777778,6.827495666666667,,,,,,,,1165.0185546875,True,False,False,False,False,False,False,False,,,yes,0.65,257190051,OpenStreetMap
osm_way_257190052,Entenfang,51.365947733333336,6.827161788888889,,,,,,,,1469.828857421875,True,False,False,False,False,False,False,False,,,designated,0.75,257190052,OpenStreetMap
osm_way_269617380,Unnamed,51.76745853636364,5.835848936363636,,,,,,,,7644.617919921875,True,False,False,False,False,False,False,False,,,designated,0.65,269617380,OpenStreetMap
osm_way_275499082,Unnamed,50.89792025,3.478119166666667,,,,,,,21,1831.1204833984375,True,False,False,False,False,False,False,False,TotalEnergies,,yes,0.8500000000000001,275499082,OpenStreetMap
osm_way_275499084,Unnamed,50.89699596666667,3.477158616666667,,,,,,,14,1220.7322998046875,True,False,False,False,False,False,False,False,TotalEnergies,,yes,0.8500000000000001,275499084,OpenStreetMap
osm_way_275499085,Unnamed,50.8958418,3.4745268400000002,,,,,,,25,2221.244140625,True,False,False,False,False,False,False,False,TotalEnergies,,yes,0.8500000000000001,275499085,OpenStreetMap
osm_way_276155226,Rastplatz Arkel,52.5801457,6.935445984615384,,,,,,,,971.727783203125,False,True,False,False,False,False,False,False,,,,0.7,276155226,OpenStreetMap
osm_way_279578448,Unnamed,52.5781139923077,4.998660669230769,,,,,,,,1569.0853271484375,False,False,True,False,False,False,False,False,,,,0.6,279578448,OpenStreetMap
osm_way_284518424,Raststätte Hösel,51.32647752105263,6.890707031578948,,,,,,,,24825.426513671875,False,False,True,False,False,True,False,False,,,,0.75,284518424,OpenStreetMap
osm_way_284775196,Unnamed,51.1577869375,6.062415475,,,,,,,,743.770263671875,True,False,False,False,False,False,False,False,,,designated,0.65,284775196,OpenStreetMap
osm_way_286340314,Raststätte Gescher-Hochmoor,51.890366822500006,7.020703147499999,,,,,,,,59151.15966796875,False,True,False,False,False,False,False,False,,,,0.7,286340314,OpenStreetMap
osm_way_290649269,Forumtrap,52.368913171428574,5.219404757142857,,,,,,,,56.925048828125,False,True,False,False,False,False,False,False,,,,0.75,290649269,OpenStreetMap
osm_way_292009581,Unnamed,52.20367148888889,6.894342144444445,,,,,,,,2101.243408203125,False,False,True,False,False,False,False,False,,,,0.6,292009581,OpenStreetMap
osm_way_297186148,Unnamed,53.3147806,6.954345466666666,,,,,,,,863.41845703125,True,False,False,False,False,False,False,False,,,designated,0.65,297186148,OpenStreetMap
osm_way_305778028,Unnamed,51.87644327391304,4.3528796,,,,,,,,5719.828125,True,False,False,False,False,False,False,False,,,yes,0.65,305778028,OpenStreetMap
osm_way_305846702,Unnamed,52.19378824,7.1920014850000005,,,,,,,,9186.778076171875,False,True,False,False,False,False,False,False,,,,0.6,305846702,OpenStreetMap
osm_way_306689308,Unnamed,51.15185856,6.762638,,,,,,,,1704.698486328125,True,False,False,False,False,False,False,False,,,designated,0.65,306689308,OpenStreetMap
osm_way_306753540,Unnamed,51.15103712,6.76221348,,,,,,,,498.172119140625,True,False,False,False,False,False,False,False,,,designated,0.65,306753540,OpenStreetMap
osm_way_306753541,Unnamed,51.1506318,6.76273752,,,,,,,,316.91259765625,True,False,False,False,False,False,False,False,,,designated,0.65,306753541,OpenStreetMap
osm_way_307173088,Unnamed,52.4341999125,5.4249879,,,,,,,,4214.145263671875,True,False,False,False,False,False,False,False,,,yes,0.65,307173088,OpenStreetMap
osm_way_308897801,Unnamed,52.64708598,7.08811194,,,,,,,,20.11083984375,False,True,False,False,False,False,False,False,,,,0.6,308897801,OpenStreetMap
osm_way_310926773,Königstal,51.01712173529412,6.428259135294118,,,,,,,,16903.132080078125,False,True,False,False,False,False,False,False,,,,0.75,310926773,OpenStreetMap
osm_way_310926774,In der Böck,51.01771248181819,6.42720946969697,,,,,,,,14972.05126953125,False,True,False,False,False,True,False,False,,,,0.75,310926774,OpenStreetMap
osm_way_310933595,Unnamed,51.01750416,6.42678306,,,,,,,15,1336.364501953125,True,False,False,False,False,False,False,False,,,designated,0.8,310933595,OpenStreetMap
osm_way_310933596,Unnamed,51.01726791666667,6.428647416666667,,,,,,,15,1347.11669921875,True,False,False,False,False,False,False,False,,,designated,0.8,310933596,OpenStreetMap
osm_way_312081724,Unnamed,51.489831966666664,6.968965383333334,,,,,,,,753.343017578125,True,False,False,False,False,False,False,False,,,designated,0.65,312081724,OpenStreetMap
osm_way_313291281,Unnamed,51.95307663999999,4.12150542,,,,,,,,403.68310546875,True,False,False,False,False,False,False,False,,,yes,0.65,313291281,OpenStreetMap
osm_way_320315633,Unnamed,51.37281485454545,6.4361160545454545,,,,,,,100,11249.46875,True,False,False,False,False,False,False,False,Absatzzentrale Kempen GmbH,,designated,0.8500000000000001,320315633,OpenStreetMap
osm_way_320315639,Unnamed,51.3742503,6.438411322222223,,,,,,,100,11480.2705078125,True,False,False,False,False,False,False,False,Absatzzentrale Kempen GmbH,,designated,0.8500000000000001,320315639,OpenStreetMap
osm_way_321361955,Unnamed,50.8991919125,7.1518307,,,,,,,,5442.1494140625,True,False,False,False,False,False,False,False,,,designated,0.65,321361955,OpenStreetMap
osm_way_321381366,Unnamed,50.8981517,7.15239404,,,,,,,4,361.28564453125,True,False,False,False,False,False,False,False,,,designated,0.8,321381366,OpenStreetMap
osm_way_321381367,Königsforst - Ost,50.8991658275862,7.152376437931035,,,,,,,,18824.15283203125,False,False,True,False,False,True,False,False,,,,0.75,321381367,OpenStreetMap
osm_way_321381368,Königsforst - West,50.89807151428572,7.152866057142857,,,,,,,,18056.755859375,False,False,True,False,False,True,False,False,,,,0.75,321381368,OpenStreetMap
osm_way_323020737,De Andel,52.040204631818185,4.706664677272728,,,,,,,,16602.078735351562,True,False,True,False,False,False,False,False,,,yes,0.75,323020737,OpenStreetMap
osm_way_323031754,Unnamed,52.04042914,4.7071651333333335,,,,,,,,4256.827392578125,True,False,False,False,False,False,False,False,,,yes,0.65,323031754,OpenStreetMap
osm_way_328476429,Autohof Shell Station Gladbeck,51.57377551851852,7.011511437037036,,,,,,,,6799.876708984375,False,False,True,False,False,True,False,False,,,,0.75,328476429,OpenStreetMap
osm_way_332523084,Unnamed,51.424023500000004,5.665181433333333,,,,,,,,2263.942626953125,True,False,False,False,False,False,False,False,,,yes,0.65,332523084,OpenStreetMap
osm_way_333386184,Am blauen Stein,50.737863366666666,6.874150749999999,,,,,,,,6672.948486328125,True,False,False,False,False,False,False,False,,,designated,0.75,333386184,OpenStreetMap
osm_way_336432493,Unnamed,51.93989043333334,3.9785997,,,,,,,,17615.544921875,True,False,False,False,False,False,False,False,RWG Terminal,,yes,0.7000000000000001,336432493,OpenStreetMap
osm_way_340093740,Unnamed,50.85340114,4.6595109,,,,,,,,3274.9266357421875,True,False,False,False,False,False,False,False,,,designated,0.65,340093740,OpenStreetMap
osm_way_340093741,Unnamed,50.85221968333334,4.6597719,,,,,,,,1687.1083984375,True,False,False,False,False,False,False,False,,,designated,0.65,340093741,OpenStreetMap
osm_way_340093742,Unnamed,50.8529341,4.657096,,,,,,,,2747.794677734375,True,False,False,False,False,False,False,False,,,designated,0.65,340093742,OpenStreetMap
osm_way_340265992,Unnamed,50.854029600000004,4.656848699999999,,,,,,,,896.749755859375,True,False,False,False,False,False,False,False,,,designated,0.65,340265992,OpenStreetMap
osm_way_342686292,Rastplatz Ruraue Ost,50.93047796086957,6.339793817391305,,,,,,,,23282.307373046875,False,True,False,False,True,True,False,False,,,,0.75,342686292,OpenStreetMap
osm_way_342686293,Rastplatz Ruraue West,50.93078567272727,6.33794456969697,,,,,,,,26763.7783203125,False,True,False,False,True,True,False,False,Tank & Rast,,,0.8,342686293,OpenStreetMap
osm_way_350407353,Unnamed,51.819455084615385,6.445514238461538,,,,,,,,9163.645751953125,False,False,True,False,False,False,False,False,,,,0.6,350407353,OpenStreetMap
osm_way_358557455,Unnamed,52.04451073333333,4.502230433333334,,,,,,,,685.5614013671875,True,False,False,False,False,False,False,False,,,designated,0.65,358557455,OpenStreetMap
osm_way_358966137,Frechen Nord,50.9290888,6.7725956952380955,,,,,,,,23086.14892578125,False,False,True,False,False,True,False,False,Autobahn Tank & Rast Gruppe GmbH & Co. KG,,,0.8,358966137,OpenStreetMap
osm_way_360278441,Unnamed,50.71825076923077,6.121330253846154,,,,,,,15,2210.5390625,True,False,False,False,False,False,False,False,,,yes,0.8,360278441,OpenStreetMap
osm_way_361594753,Unnamed,51.942105872727275,4.1300546,,,,,,,,2520.4239501953125,True,False,False,False,False,False,False,False,,,yes,0.65,361594753,OpenStreetMap
osm_way_369224844,Bosserhof,51.1139933,5.8679911,,,,,,,,30564.169921875,False,False,True,False,False,True,False,False,,,,0.75,369224844,OpenStreetMap
osm_way_369295375,Dienstenzone Ruisbroek,50.77814904042553,4.299323687234042,,,,,,,,52936.6787109375,False,False,True,False,False,True,False,False,,,,0.75,369295375,OpenStreetMap
osm_way_369424188,Aire de Bierges,50.7175314,4.583657196296296,,,,,,,,42430.29541015625,False,False,True,False,False,False,False,False,,,,0.7,369424188,OpenStreetMap
osm_way_369915037,Aire de Waremme,50.70703043913044,5.251198930434783,,,,,,,,116714.91040039062,False,False,True,False,False,False,False,False,,,,0.7,369915037,OpenStreetMap
osm_way_370070136,Aire de Oreye,50.70343081666667,5.320356325,,,,,,,,13181.135375976562,False,True,False,False,False,False,False,False,,,,0.7,370070136,OpenStreetMap
osm_way_370073800,Aire de Slins,50.741196726666665,5.576993353333333,,,,,,,,16528.328247070312,False,True,False,False,False,False,False,False,,,,0.7,370073800,OpenStreetMap
osm_way_370073801,Aire de Slins,50.73604516923077,5.577801469230769,,,,,,,,12211.656860351562,False,True,False,False,False,False,False,False,,,,0.7,370073801,OpenStreetMap
osm_way_371377311,Unnamed,50.715513316666666,6.1153870333333336,,,,,,,12,1002.792724609375,True,False,False,False,False,False,False,False,,,designated,0.8,371377311,OpenStreetMap
osm_way_371470547,Unnamed,51.63525175,6.74581125,,,,,,,24,2969.2568359375,True,False,False,False,False,False,False,False,,,designated,0.8,371470547,OpenStreetMap
osm_way_371470548,Unnamed,51.6361571375,6.7467331999999995,,,,,,,30,2997.375732421875,True,False,False,False,False,False,False,False,,,designated,0.8,371470548,OpenStreetMap
osm_way_371470549,Unnamed,51.636777,6.7467731625,,,,,,,9,1045.896484375,True,False,False,False,False,False,False,False,,,designated,0.8,371470549,OpenStreetMap
osm_way_372567666,Unnamed,51.31712885,3.78498019375,,,,,,,,873.18798828125,True,False,False,False,False,False,False,False,,,yes,0.65,372567666,OpenStreetMap
osm_way_374487264,Unnamed,51.939451103125,4.4683104,,,,,,,,1901.096923828125,False,False,True,False,False,False,False,False,,,,0.6,374487264,OpenStreetMap
osm_way_376752465,Wolfhagen,51.12562286956522,6.913410256521739,,,,,,,,18271.427490234375,False,True,False,False,False,True,False,False,,,,0.75,376752465,OpenStreetMap
osm_way_376754236,Wittenhorst,51.778534232,6.514793376,,,,,,,,4877.823974609375,False,True,False,False,False,True,False,False,,,,0.75,376754236,OpenStreetMap
osm_way_376754338,Helderloh,51.7820806,6.507008677777778,,,,,,,,10013.285400390625,False,True,False,False,False,True,False,False,,,,0.75,376754338,OpenStreetMap
osm_way_376761956,Waldseite Süd,52.3351703245283,7.106455843396226,,,,,,,,29744.9541015625,False,True,False,False,False,True,False,False,,,,0.75,376761956,OpenStreetMap
osm_way_376762078,Waldseite Nord,52.33643846785714,7.105111364285714,,,,,,,,32803.60205078125,False,True,False,False,False,True,False,False,,,,0.75,376762078,OpenStreetMap
osm_way_376768966,Schwarze Heide,51.540769125,6.884586191666667,,,,,,,,12315.117431640625,False,True,False,False,False,True,False,False,,,,0.75,376768966,OpenStreetMap
osm_way_376768973,Allenstein,51.55721973,7.029560545,,,,,,,,12674.4921875,False,True,False,False,False,True,False,False,,,,0.75,376768973,OpenStreetMap
osm_way_376769020,Resser Mark,51.56989191666667,7.100123983333333,,,,,,,,10331.619140625,False,True,False,False,False,True,False,False,,,,0.75,376769020,OpenStreetMap
osm_way_376769170,Hohenhorst,51.58158425,7.178496914705882,,,,,,,,20388.963134765625,False,True,False,False,False,True,False,False,,,,0.75,376769170,OpenStreetMap
osm_way_376771000,Stindertal,51.23676647826087,6.909265799999999,,,,,,,,10962.696044921875,False,True,False,False,False,True,False,False,,,,0.75,376771000,OpenStreetMap
osm_way_376771001,Stinderhof,51.23768196818182,6.910687495454545,,,,,,,,12328.540771484375,False,True,False,False,False,True,False,False,,,,0.75,376771001,OpenStreetMap
osm_way_378053726,Unnamed,51.10892207777778,6.920330325925926,,,,,,,,6392.238037109375,True,False,False,False,False,False,False,False,,,designated,0.65,378053726,OpenStreetMap
osm_way_378053728,Berghausen,51.108875158333326,6.920266258333332,,,,,,,,28097.77099609375,False,True,False,False,False,True,False,False,,,,0.75,378053728,OpenStreetMap
osm_way_381465291,Unnamed,51.558264099999995,6.52792888,,,,,,,,1276.4658203125,True,False,False,False,False,False,False,False,,,designated,0.65,381465291,OpenStreetMap
osm_way_381465295,Parkplatz Leucht,51.55745342,6.52829242,,,,,,,,1245.63916015625,True,False,False,False,False,False,False,False,,,designated,0.75,381465295,OpenStreetMap
osm_way_381755964,Rastplatz Königsberg,50.767591534999994,6.172865325,,,,,,,,3432.113525390625,False,True,False,False,False,False,False,False,,,,0.75,381755964,OpenStreetMap
osm_way_381755965,Rastplatz Königsberg,50.76784524736842,6.172422278947368,,,,,,,,3411.69482421875,False,True,False,False,False,False,False,False,,,,0.75,381755965,OpenStreetMap
osm_way_383594576,Raststätte Kalbecker Forst West,51.65213985416667,6.198542291666667,,,,,,,,14633.272705078125,False,False,True,False,False,True,False,False,Autobahn Tank & Rast Gruppe GmbH & Co. KG,,,0.8,383594576,OpenStreetMap
osm_way_383594578,Unnamed,51.65197690833333,6.1996909,,,,,,,,5792.71533203125,True,False,False,False,False,False,False,False,,,designated,0.65,383594578,OpenStreetMap
osm_way_383594582,Raststätte Kalbecker Forst Ost,51.653216740625,6.198318040625,,,,,,,,12433.2978515625,False,False,True,False,False,True,False,False,Autobahn Tank & Rast Gruppe GmbH & Co. KG,,,0.8,383594582,OpenStreetMap
osm_way_383594604,Unnamed,51.67564114838709,6.031946932258064,,,,,,,,9338.35693359375,True,False,False,False,False,False,False,False,,,designated,0.65,383594604,OpenStreetMap
osm_way_383594616,Grensovergang Gennep Autoweg,51.675331703124996,6.03257660625,,,,,,,,33339.8388671875,False,True,False,False,False,False,False,False,,,,0.7,383594616,OpenStreetMap
osm_way_383596240,Unnamed,51.65332192692308,6.197646346153846,,,,,,,,3596.195068359375,True,False,False,False,False,False,False,False,,,designated,0.65,383596240,OpenStreetMap
osm_way_385029485,Unnamed,51.6715878,4.10191936,,,,,,,,1233.5106201171875,True,False,False,False,False,False,False,False,,,yes,0.65,385029485,OpenStreetMap
osm_way_391340110,Unnamed,52.04087042,4.24451721,,,,,,,,1025.73583984375,False,False,True,False,False,False,False,False,,,,0.6,391340110,OpenStreetMap
osm_way_391340342,Unnamed,52.03269415714286,4.256075685714285,,,,,,,,3109.9296875,False,False,True,False,False,False,False,False,,,,0.6,391340342,OpenStreetMap
osm_way_395560560,Unnamed,52.62605988,6.20755342,,,,,,,,557.76123046875,True,False,False,False,False,False,False,False,,,yes,0.65,395560560,OpenStreetMap
osm_way_395560563,Unnamed,52.625906199999996,6.20721288,,,,,,,,1456.65380859375,True,False,False,False,False,False,False,False,,,yes,0.65,395560563,OpenStreetMap
osm_way_398804873,Waarloos-Oost,51.09874764210526,4.437759468421053,,,,,,,,26095.627563476562,False,False,True,False,False,False,False,False,,,,0.7,398804873,OpenStreetMap
osm_way_398804874,Waarloos-West,51.097862334782604,4.436269791304348,,,,,,,,25304.914794921875,False,False,True,False,False,True,False,False,,,,0.75,398804874,OpenStreetMap
osm_way_403684418,Unnamed,51.73522801666667,4.409871766666666,,,,,,,,1178.1851806640625,True,False,False,False,False,False,False,False,,,designated,0.65,403684418,OpenStreetMap
osm_way_403684450,Buttervliet,51.735604387500004,4.410173075,,,,,,,,33554.40490722656,False,False,True,False,False,False,False,False,,,,0.7,403684450,OpenStreetMap
osm_way_403854464,De Tille,51.69691866124031,4.228150475193798,,,,,,,,15754.177734375,False,False,True,False,False,False,False,False,,,,0.7,403854464,OpenStreetMap
osm_way_403929943,Unnamed,51.691707,4.6559754625,,,,,,,,1344.490966796875,True,False,False,False,False,False,False,False,,,designated,0.65,403929943,OpenStreetMap
osm_way_403929945,Unnamed,51.692671346153844,4.6552005,,,,,,,,1424.5606689453125,True,False,False,False,False,False,False,False,,,designated,0.65,403929945,OpenStreetMap
osm_way_404033884,Unnamed,51.685503925,4.6575166875,,,,,,,,6606.9755859375,True,False,False,False,False,False,False,False,,,yes,0.65,404033884,OpenStreetMap
osm_way_404033885,Gouden Leeuw,51.684534325,4.65680474,,,,,,,,46243.065185546875,False,False,True,False,False,True,False,False,,,,0.75,404033885,OpenStreetMap
osm_way_404121889,Unnamed,51.661440600000006,4.67983274,,,,,,,,1449.5753173828125,True,False,False,False,False,False,False,False,,,designated,0.65,404121889,OpenStreetMap
osm_way_404121904,Den Hoek,51.662076557894736,4.679625957894737,,,,,,,,47284.227294921875,False,False,True,False,False,False,False,False,,,,0.7,404121904,OpenStreetMap
osm_way_404311607,Unnamed,51.37936361333333,4.303917279999999,,,,,,,,7221.825927734375,True,False,False,False,False,False,False,False,,,designated,0.65,404311607,OpenStreetMap
osm_way_406726662,Unnamed,51.28756022352941,4.275755894117647,,,,,,,,18171.261962890625,True,False,False,False,False,False,False,False,,,designated,0.65,406726662,OpenStreetMap
osm_way_408300253,Bürener Esch,52.00558667142857,7.051102342857143,,,,,,,,4264.26171875,False,True,False,False,False,True,False,False,,,,0.75,408300253,OpenStreetMap
osm_way_410058435,Unnamed,52.41983916,4.84358384,,,,,,,,89.14599609375,True,False,False,False,False,False,False,False,Gemeente Zaanstad,,yes,0.7000000000000001,410058435,OpenStreetMap
osm_way_420818150,Unnamed,51.236448159999995,4.3292959600000005,,,,,,,,1311.8623046875,True,False,False,False,False,False,False,False,,,yes,0.65,420818150,OpenStreetMap
osm_way_420822162,Unnamed,51.23781336,4.330732899999999,,,,,,,,5908.7239990234375,True,False,False,False,False,False,False,False,,,yes,0.65,420822162,OpenStreetMap
osm_way_426010350,Unnamed,51.1096573,3.73779084,,,,,,,,630.4295654296875,True,False,False,False,False,False,False,False,,,yes,0.65,426010350,OpenStreetMap
osm_way_426010353,Unnamed,51.1101158,3.7369710599999997,,,,,,,,929.53369140625,True,False,False,False,False,False,False,False,,,yes,0.65,426010353,OpenStreetMap
osm_way_426010354,Unnamed,51.10995941666667,3.7367372333333333,,,,,,,,1120.5687255859375,True,False,False,False,False,False,False,False,,,yes,0.65,426010354,OpenStreetMap
osm_way_426638935,Unnamed,51.684894914285714,5.892563771428572,,,,,,,,2447.3271484375,True,False,False,False,False,False,False,False,,,designated,0.65,426638935,OpenStreetMap
osm_way_426638936,Unnamed,51.6831032125,5.89200375,,,,,,,,2518.185302734375,True,False,False,False,False,False,False,False,,,designated,0.65,426638936,OpenStreetMap
osm_way_427180444,Unnamed,51.08013173,3.731891,,,,,,,,1210.7218017578125,True,False,False,False,False,False,False,False,,,yes,0.65,427180444,OpenStreetMap
osm_way_434731769,Zuidelijke Dienstenzone Wetteren,50.969237172727276,3.8426124545454545,,,,,,,,64879.10974121094,False,False,True,False,False,False,False,False,,,,0.7,434731769,OpenStreetMap
osm_way_434732550,Dienstenzone Groot Bijgaarden-Zuid,50.87957146222223,4.253635322222222,,,,,,,,59515.458740234375,False,False,True,False,False,False,False,False,,,,0.7,434732550,OpenStreetMap
osm_way_434733974,Dienstenzone Drongen-Zuid,51.03314461904762,3.6383355761904763,,,,,,,,46579.020263671875,False,False,True,False,False,False,False,False,,24/7,,0.7,434733974,OpenStreetMap
osm_way_438615192,Korte Langesteijn,51.83299337419355,4.617211664516129,,,,,,,,1919.3074951171875,False,True,False,False,False,False,False,False,,,,0.7,438615192,OpenStreetMap
osm_way_441385888,Unnamed,52.500333009090916,4.702676854545455,,,,,,,,1511.744384765625,True,False,False,False,False,False,False,False,,,designated,0.65,441385888,OpenStreetMap
osm_way_441385890,Akermaat,52.49815858269231,4.698823186538461,,,,,,,,41688.20361328125,False,False,True,False,False,False,False,False,,,,0.7,441385890,OpenStreetMap
osm_way_441385894,Unnamed,52.49754419,4.69874595,,,,,,,,3405.803955078125,True,False,False,False,False,False,False,False,,,designated,0.65,441385894,OpenStreetMap
osm_way_442891868,Unnamed,51.798118020000004,5.32690562,,,,,,,,1388.3603515625,True,False,False,False,False,False,False,False,,,designated,0.65,442891868,OpenStreetMap
osm_way_443355268,Unnamed,52.23740928863636,4.468032945454545,,,,,,,,10302.001953125,False,True,False,False,False,False,False,False,,,,0.6,443355268,OpenStreetMap
osm_way_443360471,Unnamed,52.21261734117647,4.441963776470589,,,,,,,,4996.9993896484375,False,True,False,False,False,False,False,False,,,,0.6,443360471,OpenStreetMap
osm_way_443360483,Unnamed,52.212505792857144,4.444255114285714,,,,,,,,1512.2275390625,False,True,False,False,False,False,False,False,,,,0.6,443360483,OpenStreetMap
osm_way_447665390,Unnamed,52.679189294736844,6.191955115789474,,,,,,,,2328.8876953125,False,False,True,False,False,False,False,False,,,,0.6,447665390,OpenStreetMap
osm_way_449104718,Unnamed,51.77972961363636,4.555760368181819,,,,,,,,743.6810302734375,False,True,False,False,False,False,False,False,,,,0.6,449104718,OpenStreetMap
osm_way_449228631,Unnamed,51.86213724814815,4.463297937037037,,,,,,,,4657.1507568359375,True,False,False,False,False,False,False,False,,,designated,0.65,449228631,OpenStreetMap
osm_way_449228655,Portland,51.86241554716981,4.461793460377359,,,,,,,,20245.942504882812,False,False,True,False,False,False,False,False,,,,0.7,449228655,OpenStreetMap
osm_way_450262576,Unnamed,51.06962071666667,5.146077216666666,,,,,,,21,1732.32421875,True,False,False,False,False,False,False,False,,,designated,0.8,450262576,OpenStreetMap
osm_way_450268203,Tessenderlo,51.07068350517241,5.145568953448276,,,,,,,,30715.250366210938,False,False,True,False,False,False,False,False,,,,0.7,450268203,OpenStreetMap
osm_way_450553995,Maasvlakte Plaza,51.92975161034482,4.0216309,,,,,,,357,74293.56225585938,True,False,False,False,False,False,False,False,,24/7,yes,0.9,450553995,OpenStreetMap
osm_way_453352352,Unnamed,51.5036664,6.02256954,,,,,,,,1267.893798828125,True,False,False,False,False,False,False,False,,,designated,0.65,453352352,OpenStreetMap
osm_way_453352360,Unnamed,51.50690003999999,6.02102922,,,,,,,,1447.313720703125,True,False,False,False,False,False,False,False,,,designated,0.65,453352360,OpenStreetMap
osm_way_453388703,Security Truck Parking,52.289024016666666,4.7731758583333335,,,,,,,80,6252.526611328125,True,False,False,False,False,False,False,False,,,designated,0.9,453388703,OpenStreetMap
osm_way_458570621,Unnamed,51.60208039787234,4.732851846808511,,,,,,,,4713.7847900390625,False,False,True,False,False,False,False,False,,,,0.6,458570621,OpenStreetMap
osm_way_460205751,Unnamed,51.69342208095238,4.646866804761904,,,,,,,,10669.114379882812,True,False,False,False,False,False,False,False,,,yes,0.65,460205751,OpenStreetMap
osm_way_461255817,Parking Everberg-Noord,50.86992818333333,4.545287761111111,,,,,,,,19556.443115234375,False,True,False,False,False,False,False,False,,,,0.7,461255817,OpenStreetMap
osm_way_461255818,Parking Everberg-Zuid,50.868678241176475,4.5452356,,,,,,,,18273.525756835938,False,True,False,False,False,False,False,False,,,,0.7,461255818,OpenStreetMap
osm_way_462351655,Unnamed,51.413478983333334,5.54269512,,,,,,,,1476.389892578125,False,True,False,False,False,False,False,False,,,,0.6,462351655,OpenStreetMap
osm_way_463219751,Venlose Heide,51.38573416111112,6.214794294444444,,,,,,,,50102.420654296875,False,True,False,False,False,True,False,False,,,,0.75,463219751,OpenStreetMap
osm_way_463222988,Raststätte Niederdorf-Süd,51.38362244615385,6.216176561538462,,,,,,,,27272.16015625,False,True,False,False,False,False,False,False,,,,0.7,463222988,OpenStreetMap
